profile_id,estimation_version,n_designs,reestimation_successful,beta_satellite.mean,beta_satellite.median,beta_satellite.std,m_c.mean,m_c.median,m_c.std,m_o.mean,m_o.median,m_o.std,m_u.mean,m_u.median,m_u.std,r_o.mean,r_o.median,r_o.std,r_u.mean,r_u.median,r_u.std,mu.mean,mu.median,mu.std
b8cc1b98-19e1-4920-923c-4c11f9e8d45f,reestimation_v2,10,1,1.610474401600671,1.5770962619561761,1.438535252513993,4.867308826761735,5.651581984738744,2.077435912690781,6.620271346319167,7.107106380418682,1.5392998578674755,5.240332054046473,5.163037251378604,2.146283270183154,-2.2950304545011613,-2.5280510974453705,1.4314467589747406,0.4216665858201206,0.6367531437914834,1.1847084762649995,1.3044369331089924,1.2721963362328506,0.24715063309918112
67d800ee-235b-4d5d-8642-08564694d385,reestimation_v2,10,1,1.4251560570730424,1.5208550410027186,1.2251966065905866,10.145063428020134,9.751648560955397,1.599961547967005,9.248937660035043,10.057949590373712,2.3488918746441145,7.778743600763605,8.175415164171795,1.6376815813844596,-1.1208373723366944,-1.3886936333440296,1.7649584285276623,1.9857718934200814,2.1166915778281292,0.7677836042851761,1.2126012190478488,1.147322233631923,0.1918597213148079
3ed5cf71-c962-4b81-99e1-449e08f8c388,reestimation_v2,11,1,1.078898003612595,0.9561980137156636,1.1741205811223012,2.753862721348359,3.1261218049054396,1.5409798348099886,2.2728155430313244,2.1017121838564505,1.4938129188119296,2.528740080477314,2.675061335041228,1.6018506571548106,-1.843797414957251,-1.4611275545248528,1.7224336359543253,-0.026857277754428675,-0.11303318751174807,0.9388858152542852,1.3977169118143935,1.3323759128822308,0.32074808354113427
1a0c7d8c-dfad-4b55-87e1-c7df5010ca46,reestimation_v2,10,1,0.5526324111670037,0.37344287368993045,1.2991468482364545,-2.383940965910545,-1.6145653150481154,2.8829456659671044,0.16010778386946486,-0.21969287449418173,1.6037201387889435,1.3249186339673158,1.483517435917576,2.4324445786904683,-1.246290064439236,-1.1099227348560725,1.8936488149388189,-0.30208809851786594,-0.5017618584867697,0.8494159298874158,1.473758137370644,1.4114870258998087,0.29171563349296903
fc8a6052-b792-4923-a152-1ef2d9c4f20d,reestimation_v2,10,1,-1.6222305853259154,-1.6554648593955932,1.4648197162236871,-2.420454957794095,-2.1334165176831235,2.5978859726700887,1.3198353139712178,1.5983728410645481,2.040035793461786,1.3100110459511072,1.379088866071414,3.1579881238937286,-1.866807396245503,-1.7383799601206085,1.7383790719568928,-0.10677742519304925,-0.25791190068292635,0.9413607871026999,1.5490684051362866,1.6128449552454045,0.30725720921034927
0bbebffc-2279-4da3-9efc-8173cf0cf68d,reestimation_v2,6,0,,,,,,,,,,,,,,,,,,,,,
db944349-3193-4be0-89ba-441058ce4886,reestimation_v2,10,1,2.048031943348811,1.9100155356424862,1.4102889398939544,0.3736329626455973,0.33361395090297197,1.6247996499281179,-1.8648083634761272,-2.2881049570412677,1.5359008687898381,-0.6375289187443757,-0.38013491460475013,1.942695135031262,0.8958100603920323,1.3020743401678991,1.6771828381267422,1.0700762494890381,1.035413150034284,1.0962214389484546,1.5221143659599399,1.6054797847843332,0.23989643686401144
ba90ec37-108f-4b11-9aec-ab7cd216c86f,reestimation_v2,10,1,1.8117078381719265,1.51857860898151,1.5925724326603012,8.20860938725716,7.980753288906669,2.7732378353978806,10.613563193045911,10.64450315082249,2.5450687166479553,3.8957612754767297,3.575305309466836,2.802739358336334,-0.7337475838676685,-1.0681303593039928,1.8962726965461987,0.0005109968081312786,-0.264296141280038,1.0825855194631884,1.251236636631388,1.2204975359594123,0.1856597032882456
13221477-8b47-4719-879b-610e1b7c9974,reestimation_v2,10,1,7.731431530281437,7.309009420952775,1.2507870089279256,9.338552428581751,8.927909405555422,2.0445510939640332,11.603334338473928,11.10806039982426,1.581542413325127,11.8935634535717,12.740902980142266,2.533017549608338,2.3415604018933234,2.2025949163225125,1.8255907600437074,0.4000085683129531,0.1956370142388505,0.8209483853581812,1.2056850918241047,1.1550093578196021,0.1759011271971809
dee07454-a05a-447f-af8f-1111a5ad1d48,reestimation_v2,10,1,0.5113291489272247,0.4804873139906072,1.4462321771262994,6.494899822766887,6.8163925796322085,2.291132172508499,6.88155227799504,7.095733950141197,1.8438405471413635,1.310266553263311,1.1970253269943543,2.8373018299351296,-2.413981464217702,-2.215241984698416,1.3986219369458224,0.003095393967567804,0.05707912973217582,1.0199869663207222,1.1327813527280024,1.0815844351421162,0.13828108759580215
bd6b89d5-ddbf-4045-982a-60d4a533ccc9,reestimation_v2,10,1,-3.2413122967098107,-3.3796517795972463,1.3626997798934382,3.041294413285974,2.810126723011797,1.814988802559915,3.084086696662572,3.2036289333386705,1.125874167177797,2.1532415643318936,2.4241930718102953,3.287646426205949,-1.072449520741703,-1.3049852084553732,2.268395648136168,-0.32530662186770387,-0.34233291158591217,1.203112559401048,1.2390101431118044,1.1489233048419352,0.183929000900055
