profile_id,estimation_version,n_designs,reestimation_successful,beta_satellite.mean,beta_satellite.median,beta_satellite.std,m0.mean,m0.median,m0.std,m1.mean,m1.median,m1.std,mu.mean,mu.median,mu.std
d2d70533-49f8-496b-a218-856f9c40894d,reestimation_v1,10,1,-0.8331003735552797,-0.9532220868262719,1.4087982488646926,2.284493878854809,2.3027550205260487,1.744668316442616,3.648812627777308,3.528630832391964,2.4330287756408278,1.151216775374938,1.1611270365018256,0.3031591258569451
26d76366-d140-487c-bc73-40a5dba4d612,reestimation_v1,10,1,0.6782160776023898,0.6983087876683474,1.2264921698298263,4.467356246481766,4.316624167444709,1.4543708838825422,-2.437712450997554,-2.470795662586713,2.4597443460160138,1.172635969017076,1.1475630510100663,0.28436956664533436
2a32a4a5-f78a-4693-ae04-657c340776d3,reestimation_v1,7,1,-0.2641960025658988,-0.3373059830466416,1.3661562767003648,4.715833232888776,4.528382246188806,2.050006020726808,-0.7140785270622714,-0.5891828456084909,1.6839126108854334,0.9988379549941423,0.9720522459523145,0.27028970395154095
663d8488-c929-472d-a42a-09995eb5bda9,reestimation_v1,10,1,-0.037274283204710254,-0.10605122445749338,1.1915085256423263,1.3374912204405307,1.4177688660182879,1.7098147068633716,2.1174422359952465,2.0164032078433776,1.938612207357858,1.1648337590699507,1.1752902291715446,0.29309094591792817
7861cd0a-7b88-4336-bb31-6bf55c9792eb,reestimation_v1,10,1,-1.3572702910221384,-1.3621461958283902,1.3372621587975102,0.6562262094614428,0.5080442060003469,1.556892532279633,-2.8176046891937236,-2.454572520068112,2.3023384395075044,1.1873246582145165,1.211391740025543,0.2757284535219171
0740588f-0480-48a9-b417-9bd0d0790da2,reestimation_v1,10,1,-0.33378420448905854,-0.238432871256806,1.3105332328541681,2.632406990329625,2.569920265384427,1.6408959861830235,0.9768748782303132,1.0182956927346902,1.7532645002669245,0.9679259497612213,0.8943044415637479,0.26162285619310377
caa18a57-73e0-4619-9ae6-404bafae5ed7,reestimation_v1,10,1,1.9358400508260645,1.8454788898866512,1.3577843144822848,1.1166619573023375,1.2094321583143974,1.6546040184840798,-3.248131832433584,-2.8039022152276942,2.4959095515048455,1.1127356018449133,1.115381975644192,0.26778910248070525
9a71c556-0453-4dc0-84fd-dccabb317bc4,reestimation_v1,3,1,1.2163065777680064,1.1926154507514295,1.5561583205526528,7.645174125072179,7.328188529580032,3.5022972883267784,-3.7958383155052835,-3.33155749648491,3.193123956050642,1.1719783031491458,1.1868566833899732,0.2880839661934178
da0608ba-9236-48e8-8226-a9c6d4ea09d3,reestimation_v1,10,1,-3.269904107362884,-3.3989729024113604,1.5408836464975906,2.9114209424988857,2.9059027445756325,1.6735072724899196,-3.0587745317002457,-2.6698685021195177,2.9250629284549667,1.1365661994719192,1.13397778283836,0.28745631869736304
bf40fc72-aa44-4a53-b97c-128d9f83e395,reestimation_v1,2,1,-0.600313767396243,-0.6053372153804757,1.8914864093468073,2.184684019772413,2.276776938967261,4.223783113801056,2.3918397344482996,2.5914535571663553,3.866507483890419,1.1762050704620397,1.1800890014773626,0.28362709415583415
f4ea4b87-176d-4eb5-9d29-934bbea5df0a,reestimation_v1,9,1,-0.4105595376361758,-0.5041487874187601,1.2831726098337564,2.7457032126148397,2.5456991355942713,1.5681205795714905,-2.425768031445985,-2.5575399897179256,2.285609173483059,1.0381965097574077,1.0120588941568271,0.2662237427641232
3ca2e22e-3031-462f-b63e-0c25661baa31,reestimation_v1,10,1,-2.277720719970197,-2.2228476608473584,1.3182414598097782,-0.8428950671644854,-0.7401193255560496,2.243270702204069,-2.233596737571539,-2.017873498198635,1.9901189193854139,1.2017345102634538,1.2234611800340685,0.29922908087780964
a37dabc9-54c0-4b3e-8cb2-3d9be39f59ad,reestimation_v1,10,1,3.5400796821185927,3.636952803366353,1.2932340971086804,-0.5990902189029935,-0.3657532499134071,1.7157392010137105,-1.8255181296766037,-1.7929587506708493,1.989185576951446,1.078143093530605,1.070059503887846,0.2735708899262241
f7d2b7fb-dd1a-4d6b-a725-f5d61085e000,reestimation_v1,10,1,-0.7957799079787998,-0.6952361438976364,1.2595526945195765,1.8571363834145078,2.0150853997130467,1.7278695237501187,-3.1194429317532775,-3.1948683025747515,2.238144604800526,1.194123783600733,1.1774236574100296,0.27788562637493125
e3b4aafc-2989-4812-b55a-0ac363d68c00,reestimation_v1,10,1,1.0188727641296687,0.9767138210263581,1.0674195794001151,1.6194371892350623,1.652555858522284,1.3869707212286015,3.8071276380400305,3.777775182152868,1.981778926087665,1.016556948585837,0.9566664571444056,0.25795859566989715
e9877db3-d246-402b-b0dc-877a4b13f5e1,reestimation_v1,10,1,2.254903864308505,2.206941171339552,1.2363607346640582,11.20233498871865,11.046721586278322,1.513246800665531,5.711929842970677,5.373510422361553,2.096494000210923,0.9252117129455001,0.8096461349997134,0.2651631814593787
ea3628f3-0fbe-4e9b-9a14-573637d58797,reestimation_v1,10,1,5.585913692424948,5.366136447326324,1.5348513585595873,6.120990943110957,6.066806222423498,1.9225822451101506,-4.38123391997047,-3.807948395588291,3.0220238004687494,0.8681691803477893,0.8308261660094489,0.1889415716661597
7eae02f0-9a91-4683-a248-5aef092e60df,reestimation_v1,10,1,2.380179955677819,2.4143857165725993,1.4203576789534302,3.557439215424526,3.573976855215012,1.628268574131975,0.9072561820808335,0.7653201214567577,1.6068642061389906,1.0008208233979556,0.9467146824916157,0.24559423590617668
d2edbac8-7452-4231-8cc1-3cb30544ac29,reestimation_v1,10,1,0.2864249010067667,0.2904383888170118,1.4426400510027506,-2.9863879151346744,-3.0759127230359216,1.7151416959384345,-3.689204692313078,-3.394069857456492,2.1935990851579517,1.1089719998519318,1.078629430558411,0.2855443304578542
678ec4c3-c885-426b-9712-9e640c72573b,reestimation_v1,10,1,1.8256946553034388,1.7884011391399688,1.4565507149421082,2.569173728358083,2.5391828416344113,1.5889010771566034,-7.405891306533289,-7.047259148963624,2.918827583705147,1.0781852022145038,1.0485482675458293,0.26427087906259233
